mission_time,target_altitude,current_altitude_est,ax,ay,az,vx,vy,vz,roll,pitch,yaw,height_sonar,height_baro,battery
23.83304762840271,1.2,1.13,0.0,-0.06,-10.02,0.0,0.0,0.0,0.0,0.0,137.0,1.13,-4078.0,76.0
23.933239698410034,1.2,1.13,-0.05,0.12,-9.82,0.0,0.0,0.0,0.0,0.0,137.0,1.13,-4079.0,76.0
24.033735275268555,1.2,1.13,-0.13,0.13,-9.98,0.0,0.0,0.0,0.0,0.0,137.0,1.13,-4084.0000000000005,76.0
24.133205890655518,1.2,1.13,-0.14,0.01,-10.04,0.0,0.0,0.0,0.0,0.0,137.0,1.13,-4086.0,76.0
24.233325004577637,1.2,1.13,-0.35,0.17,-9.92,0.0,0.0,0.0,0.0,0.0,137.0,1.13,-4088.0000000000005,76.0
24.333050966262817,1.2,1.13,0.2,-0.08,-9.85,0.0,0.0,0.0,0.0,0.0,137.0,1.13,-4086.9999999999995,76.0
24.4330472946167,1.2,1.14,-0.22,0.11,-10.22,0.0,0.0,0.0,0.0,0.0,137.0,1.14,-4083.0,76.0
24.53309392929077,1.2,1.13,-0.15,-0.03,-10.13,0.0,0.0,0.0,0.0,0.0,137.0,1.13,-4078.0,76.0
24.633312463760376,1.2,1.13,-0.03,0.01,-9.82,0.0,0.0,0.0,0.0,0.0,137.0,1.13,-4082.0,76.0
24.73319363594055,1.2,1.13,0.29,-0.14,-10.05,0.0,0.0,0.0,0.0,0.0,137.0,1.13,-4083.0,75.0
24.833191871643066,1.2,1.13,0.06,-0.06,-10.17,0.0,0.0,0.0,0.0,0.0,137.0,1.13,-4085.0,75.0
24.933220386505127,1.2,1.12,-0.25,0.06,-10.32,0.0,0.0,0.0,0.0,0.0,137.0,1.12,-4083.0,75.0
25.033641576766968,1.2,1.13,0.04,-0.14,-9.89,0.0,0.0,0.0,0.0,0.0,138.0,1.13,-4079.0,75.0
25.133639335632324,1.2,1.13,-0.35,0.08,-9.99,0.0,0.0,0.0,0.0,0.0,138.0,1.13,-4075.0,75.0
25.233277559280396,1.2,1.13,0.23,-0.18,-10.21,0.0,0.0,0.0,0.0,0.0,138.0,1.13,-4077.0000000000005,75.0
25.33292055130005,1.2,1.13,-0.06,0.0,-9.8,0.0,0.0,0.0,0.0,0.0,138.0,1.13,-4079.9999999999995,75.0
25.43332314491272,1.2,1.12,-0.36,0.01,-9.8,0.0,0.0,0.0,0.0,0.0,138.0,1.12,-4075.0,75.0
25.533737659454346,1.2,1.12,-0.5,0.25,-9.55,0.0,0.0,0.0,0.0,0.0,138.0,1.12,-4077.0000000000005,75.0
25.633090257644653,1.2,1.13,0.19,-0.17,-10.24,0.0,0.0,0.0,0.0,0.0,138.0,1.13,-4075.0,75.0
27.634435415267944,1.7,1.57,0.0,0.01,-9.71,0.0,0.0,-0.02,1.0,0.0,137.0,1.57,-4033.0,75.0
27.735113620758057,1.7,1.61,0.05,-0.05,-9.82,0.0,0.0,-0.01,1.0,0.0,137.0,1.61,-4034.0000000000005,74.0
27.83493423461914,1.7,1.63,-0.04,-0.11,-9.78,0.0,0.0,-0.01,1.0,0.0,137.0,1.63,-4027.0000000000005,74.0
27.934773206710815,1.7,1.63,-0.21,0.0,-9.48,0.0,0.0,-0.01,1.0,0.0,137.0,1.63,-4035.0,74.0
28.035369396209717,1.7,1.65,-0.37,-0.12,-9.54,0.0,0.0,-0.01,1.0,0.0,137.0,1.65,-4028.0,74.0
28.134989023208618,1.7,1.67,-0.08,-0.04,-9.86,0.0,0.0,-0.01,1.0,0.0,137.0,1.67,-4027.0000000000005,74.0
28.235395908355713,1.7,1.68,-0.17,-0.1,-9.72,0.0,0.0,0.0,1.0,0.0,137.0,1.68,-4022.9999999999995,74.0
28.334901094436646,1.7,1.68,-0.13,-0.13,-9.6,0.0,0.0,0.0,1.0,0.0,137.0,1.68,-4022.0,74.0
28.43465542793274,1.7,1.69,-0.13,-0.27,-9.65,0.0,0.0,0.0,1.0,0.0,137.0,1.69,-4015.0,74.0
28.53465700149536,1.7,1.69,0.08,-0.26,-9.76,0.0,0.0,0.0,1.0,0.0,137.0,1.69,-4013.0000000000005,74.0
28.634671688079834,1.7,1.68,-0.19,-0.09,-9.91,0.0,0.0,0.0,1.0,0.0,137.0,1.68,-4017.0,74.0
28.734757661819458,1.7,1.69,-0.18,-0.08,-9.94,0.0,0.0,0.0,1.0,0.0,137.0,1.69,-4011.0,74.0
28.83470845222473,1.7,1.69,-0.02,-0.21,-10.08,0.0,0.0,0.0,1.0,0.0,137.0,1.69,-4015.9999999999995,74.0
28.93480610847473,1.7,1.68,-0.25,0.0,-9.89,0.0,0.0,0.0,1.0,0.0,137.0,1.68,-4018.0,74.0
29.0348858833313,1.7,1.69,-0.28,-0.14,-10.07,0.0,0.0,0.0,0.0,0.0,137.0,1.69,-4015.0,74.0
29.134867668151855,1.7,1.69,-0.15,-0.15,-9.9,0.0,0.0,0.0,1.0,0.0,137.0,1.69,-4017.0,74.0
29.235427379608154,1.7,1.69,-0.15,-0.15,-9.9,0.0,0.0,0.0,1.0,0.0,137.0,1.69,-4017.0,74.0
29.33503746986389,1.7,1.68,-0.23,-0.03,-10.14,0.0,0.0,0.0,1.0,0.0,137.0,1.68,-4017.0,74.0
29.434637308120728,1.7,1.69,-0.1,-0.04,-10.27,0.0,0.0,0.0,1.0,0.0,137.0,1.69,-4018.0,74.0
29.534831285476685,1.7,1.68,-0.08,0.04,-9.95,0.0,0.0,0.0,1.0,0.0,137.0,1.68,-4019.0,74.0
29.634657382965088,1.7,1.68,-0.39,-0.11,-10.23,0.0,0.0,0.0,1.0,0.0,137.0,1.68,-4021.0,74.0
29.735114574432373,1.7,1.69,0.01,-0.34,-10.21,0.0,0.0,0.0,1.0,0.0,137.0,1.69,-4024.0,74.0
29.83516001701355,1.7,1.7,-0.1,-0.29,-10.04,0.0,0.0,0.0,1.0,0.0,137.0,1.7,-4024.0,74.0
29.935105562210083,1.7,1.69,0.06,-0.13,-9.94,0.0,0.0,0.0,1.0,0.0,137.0,1.69,-4020.0000000000005,74.0
30.034858465194702,1.7,1.69,0.03,-0.29,-10.03,0.0,0.0,0.0,1.0,0.0,137.0,1.69,-4020.0000000000005,74.0
30.135154485702515,1.7,1.69,-0.14,-0.1,-10.02,0.0,0.0,0.0,1.0,0.0,137.0,1.69,-4020.0000000000005,74.0
30.234513759613037,1.7,1.71,-0.07,-0.27,-9.77,0.0,0.0,0.0,1.0,0.0,137.0,1.71,-4020.0000000000005,74.0
30.335241556167603,1.7,1.69,-0.26,-0.06,-9.75,0.0,0.0,0.0,1.0,0.0,137.0,1.69,-4018.0,74.0
30.43505334854126,1.7,1.7,0.05,-0.32,-9.89,0.0,0.0,0.0,1.0,0.0,137.0,1.7,-4020.0000000000005,74.0
30.53469729423523,1.7,1.68,-0.13,-0.12,-10.06,0.0,0.0,0.0,1.0,0.0,137.0,1.68,-4019.0,74.0
30.634902238845825,1.7,1.69,0.0,-0.13,-10.15,0.0,0.0,0.0,1.0,0.0,137.0,1.69,-4022.0,74.0
30.734983921051025,1.7,1.69,0.04,-0.28,-10.13,0.0,0.0,0.0,1.0,0.0,137.0,1.69,-4024.0,74.0
30.835150003433228,1.7,1.7,-0.11,-0.19,-9.81,0.0,0.0,0.0,1.0,0.0,137.0,1.7,-4029.0,74.0
30.935185194015503,1.7,1.69,-0.12,-0.13,-9.95,0.0,0.0,0.0,1.0,0.0,138.0,1.69,-4017.0,74.0
31.034515857696533,1.7,1.68,-0.01,-0.17,-10.1,0.0,0.0,0.0,1.0,0.0,138.0,1.68,-4031.0,74.0
31.134729623794556,1.7,1.69,-0.04,-0.21,-9.98,0.0,0.0,0.0,1.0,0.0,138.0,1.69,-4024.0,74.0
31.234944105148315,1.7,1.69,0.03,-0.17,-10.12,0.0,0.0,0.0,1.0,0.0,138.0,1.69,-4021.0,74.0
31.334818124771118,1.7,1.71,-0.2,-0.1,-10.1,0.0,0.0,0.0,1.0,0.0,137.0,1.71,-4015.9999999999995,74.0
31.434884548187256,1.7,1.71,-0.2,-0.08,-9.95,0.0,0.0,0.0,1.0,0.0,137.0,1.71,-4020.0000000000005,74.0
31.534977674484253,1.7,1.72,0.09,0.01,-9.83,0.0,0.0,0.0,1.0,0.0,137.0,1.72,-4020.0000000000005,74.0
31.634912490844727,1.7,1.72,0.01,-0.3,-9.9,0.0,0.0,0.0,1.0,0.0,137.0,1.72,-4015.9999999999995,74.0
31.73508930206299,1.7,1.72,0.01,-0.3,-9.9,0.0,0.0,0.0,1.0,0.0,137.0,1.72,-4015.9999999999995,74.0
31.834535837173462,1.7,1.72,-0.13,-0.08,-9.82,0.0,0.0,0.0,1.0,0.0,137.0,1.72,-4017.0,74.0
31.934908628463745,1.7,1.72,-0.03,-0.09,-9.97,0.0,0.0,0.0,1.0,0.0,137.0,1.72,-4015.0,74.0
32.034974098205566,1.7,1.73,-0.08,-0.28,-10.1,0.0,0.0,0.0,1.0,0.0,138.0,1.73,-4015.0,74.0
32.13528776168823,1.7,1.72,0.0,-0.09,-10.24,0.0,0.0,0.0,1.0,0.0,137.0,1.72,-4020.0000000000005,74.0
32.234861850738525,1.7,1.73,-0.2,-0.05,-10.05,0.0,0.0,0.0,1.0,0.0,137.0,1.73,-4021.0,74.0
32.33465528488159,1.7,1.73,0.0,-0.24,-10.02,0.0,0.0,0.0,0.0,0.0,138.0,1.73,-4014.0,74.0
32.434964656829834,1.7,1.73,-0.14,-0.16,-9.68,0.0,0.0,0.0,0.0,0.0,138.0,1.73,-4018.0,74.0
32.5347695350647,1.7,1.72,0.0,-0.26,-9.91,0.0,0.0,0.0,1.0,0.0,138.0,1.72,-4022.9999999999995,74.0
32.634554624557495,1.7,1.73,-0.24,0.01,-9.8,0.0,0.0,0.0,1.0,0.0,138.0,1.73,-4018.0,74.0
32.73514175415039,1.7,1.72,-0.09,-0.12,-10.16,0.0,0.0,0.0,1.0,0.0,138.0,1.72,-4024.0,74.0
32.83511734008789,1.7,1.72,-0.19,-0.11,-9.96,0.0,0.0,0.0,1.0,0.0,138.0,1.72,-4021.0,74.0
32.93480181694031,1.7,1.73,-0.17,-0.17,-10.07,0.0,0.0,0.0,0.0,0.0,138.0,1.73,-4019.0,74.0
33.034738540649414,1.7,1.72,-0.26,-0.07,-10.03,0.0,0.0,0.0,0.0,0.0,138.0,1.72,-4029.0,74.0
33.13482975959778,1.7,1.72,-0.06,-0.11,-9.98,0.0,0.0,0.0,0.0,-1.0,138.0,1.72,-4022.9999999999995,74.0
33.23477911949158,1.7,1.73,-0.06,-0.02,-10.09,0.0,0.0,0.0,1.0,-1.0,138.0,1.73,-4026.0,74.0
33.33517837524414,1.7,1.73,-0.19,-0.02,-10.05,0.0,0.0,0.0,1.0,0.0,138.0,1.73,-4028.0,74.0
33.43582201004028,1.7,1.72,-0.2,-0.11,-10.14,0.0,0.0,0.0,1.0,0.0,137.0,1.72,-4018.0,74.0
33.53474426269531,1.7,1.72,0.12,-0.21,-9.76,0.0,0.0,0.0,1.0,0.0,137.0,1.72,-4022.9999999999995,74.0
33.63458490371704,1.7,1.71,-0.09,-0.21,-10.24,0.0,0.0,0.0,1.0,0.0,137.0,1.71,-4018.0,74.0
35.635817766189575,2.0,1.94,-0.16,-0.18,-9.7,0.0,0.0,-0.01,0.0,0.0,137.0,1.94,-3992.0,74.0
35.73633003234863,2.0,1.95,0.04,-0.19,-9.45,0.0,0.0,-0.01,1.0,0.0,137.0,1.95,-3995.0000000000005,74.0
35.836180686950684,2.0,1.96,-0.08,-0.17,-9.62,0.0,0.0,0.0,0.0,0.0,137.0,1.96,-3986.9999999999995,74.0
35.936413049697876,2.0,1.96,0.0,-0.19,-9.69,0.0,0.0,0.0,0.0,0.0,137.0,1.96,-3994.0,74.0
36.03687119483948,2.0,1.97,0.03,-0.14,-9.92,0.0,0.0,0.0,0.0,0.0,137.0,1.97,-3990.0,74.0
36.1363000869751,2.0,1.97,-0.27,-0.05,-9.91,0.0,0.0,0.0,0.0,0.0,137.0,1.97,-3990.9999999999995,74.0
36.23655128479004,2.0,1.98,-0.17,-0.12,-10.04,0.0,0.0,0.0,0.0,0.0,137.0,1.98,-3985.0,74.0
36.33641815185547,2.0,1.97,0.12,-0.1,-9.95,0.0,0.0,0.0,0.0,0.0,137.0,1.97,-3994.0,74.0
36.43615460395813,2.0,1.98,-0.16,-0.12,-10.01,0.0,0.0,0.0,0.0,0.0,138.0,1.98,-3986.9999999999995,74.0
36.536224365234375,2.0,1.96,0.03,-0.16,-10.0,0.0,0.0,0.0,0.0,0.0,138.0,1.96,-3986.0,74.0
36.63623857498169,2.0,1.97,0.06,-0.12,-10.05,0.0,0.0,0.0,0.0,0.0,137.0,1.97,-3988.0000000000005,74.0
36.736300230026245,2.0,1.98,-0.19,-0.25,-9.94,0.0,0.0,0.0,1.0,0.0,137.0,1.98,-3999.0,74.0
36.8362557888031,2.0,1.98,-0.08,-0.2,-10.04,0.0,0.0,0.0,1.0,0.0,137.0,1.98,-3989.0,74.0
36.93626856803894,2.0,1.97,0.05,-0.25,-10.26,0.0,0.0,0.0,1.0,0.0,137.0,1.97,-3990.0,74.0
37.03632426261902,2.0,1.97,-0.11,-0.04,-10.15,0.0,0.0,0.0,1.0,0.0,137.0,1.97,-3993.0,74.0
37.13628387451172,2.0,1.98,-0.13,-0.18,-9.89,0.0,0.0,0.0,1.0,0.0,138.0,1.98,-3989.0,74.0
37.2362265586853,2.0,1.98,0.0,-0.2,-9.95,0.0,0.0,0.0,1.0,0.0,138.0,1.98,-3993.0,74.0
37.33647656440735,2.0,1.98,0.04,-0.13,-9.79,0.0,0.0,0.0,1.0,0.0,138.0,1.98,-3990.0,74.0
37.43629765510559,2.0,1.98,-0.26,0.03,-10.07,0.0,0.0,0.0,1.0,0.0,138.0,1.98,-3996.0,74.0
37.53608202934265,2.0,1.97,-0.09,-0.03,-10.21,0.0,0.0,0.0,1.0,0.0,138.0,1.97,-3997.9999999999995,74.0
37.63626480102539,2.0,1.97,0.0,-0.29,-9.97,0.0,0.0,0.0,0.0,0.0,138.0,1.97,-3990.9999999999995,74.0
37.7358763217926,2.0,1.97,-0.21,-0.14,-10.16,0.0,0.0,0.0,0.0,0.0,138.0,1.97,-3989.0,74.0
37.835973262786865,2.0,1.98,0.05,-0.23,-10.03,0.0,0.0,0.0,0.0,0.0,138.0,1.98,-3986.0,74.0
37.93606686592102,2.0,1.95,-0.15,-0.08,-9.9,0.0,0.0,0.0,0.0,0.0,138.0,1.95,-3992.0,74.0
38.036221504211426,2.0,1.96,-0.12,-0.08,-10.17,0.0,0.0,0.0,0.0,0.0,137.0,1.96,-3989.0,74.0
38.13618302345276,2.0,1.96,-0.21,-0.11,-10.06,0.0,0.0,0.0,0.0,0.0,137.0,1.96,-3994.0,74.0
38.236181020736694,2.0,1.96,0.03,-0.16,-10.21,0.0,0.0,0.0,1.0,0.0,137.0,1.96,-3990.9999999999995,74.0
38.33634567260742,2.0,1.96,-0.35,0.04,-9.8,0.0,0.0,0.0,1.0,0.0,137.0,1.96,-3989.0,74.0
38.436147689819336,2.0,1.96,-0.28,-0.09,-10.04,0.0,0.0,0.0,1.0,0.0,137.0,1.96,-3997.9999999999995,74.0
38.53629660606384,2.0,1.96,-0.16,0.0,-9.83,0.0,0.0,0.0,0.0,-1.0,137.0,1.96,-3995.0000000000005,74.0
38.6363639831543,2.0,1.95,-0.35,-0.19,-9.77,0.0,0.0,0.0,0.0,-1.0,137.0,1.95,-3989.0,74.0
38.736109018325806,2.0,1.96,-0.05,-0.05,-10.18,0.0,0.0,0.0,0.0,-1.0,138.0,1.96,-3988.0000000000005,74.0
38.83637881278992,2.0,1.96,-0.12,-0.3,-10.09,0.0,0.0,0.0,0.0,-1.0,137.0,1.96,-3986.0,74.0
38.936105251312256,2.0,1.96,-0.28,-0.13,-9.83,0.0,0.0,0.0,1.0,0.0,137.0,1.96,-3988.0000000000005,74.0
39.03613781929016,2.0,1.94,-0.18,-0.19,-9.93,0.0,0.0,0.0,0.0,-1.0,137.0,1.94,-4001.0,74.0
39.13612246513367,2.0,1.94,0.0,-0.16,-10.01,0.0,0.0,0.0,0.0,-1.0,137.0,1.94,-3995.0000000000005,74.0
39.23623991012573,2.0,1.94,-0.12,-0.07,-9.64,0.0,0.0,0.0,0.0,-1.0,137.0,1.94,-3985.0,74.0
39.336235761642456,2.0,1.94,-0.14,-0.25,-9.81,0.0,0.0,0.0,0.0,-1.0,137.0,1.94,-3984.0000000000005,74.0
39.436063289642334,2.0,1.94,0.02,-0.06,-9.94,0.0,0.0,0.0,0.0,-1.0,137.0,1.94,-3985.0,74.0
39.53627371788025,2.0,1.94,-0.38,-0.03,-9.63,0.0,0.0,0.0,0.0,0.0,137.0,1.94,-3989.0,74.0
39.63667106628418,2.0,1.94,-0.05,-0.11,-10.11,0.0,0.0,0.0,0.0,0.0,137.0,1.94,-3983.0,74.0
39.73626208305359,2.0,1.93,-0.28,-0.02,-10.08,0.0,0.0,0.0,0.0,0.0,137.0,1.93,-3986.0,74.0
39.83633089065552,2.0,1.92,-0.26,-0.09,-9.89,0.0,0.0,0.0,0.0,-1.0,138.0,1.92,-3988.0000000000005,74.0
39.93622636795044,2.0,1.94,-0.19,-0.01,-9.86,0.0,0.0,0.0,1.0,-1.0,138.0,1.94,-3986.9999999999995,74.0
40.036643981933594,2.0,1.94,0.06,-0.19,-9.97,0.0,0.0,0.0,1.0,-1.0,137.0,1.94,-3994.0,74.0
40.13605809211731,2.0,1.94,-0.19,-0.05,-9.98,0.0,0.0,0.0,1.0,-1.0,137.0,1.94,-3990.0,74.0
40.23659038543701,2.0,1.93,-0.3,-0.07,-9.95,0.0,0.0,0.0,1.0,-1.0,137.0,1.93,-3990.0,74.0
40.33617377281189,2.0,1.93,-0.11,-0.04,-10.04,0.0,0.0,0.0,0.0,-1.0,137.0,1.93,-3988.0000000000005,74.0
40.43646430969238,2.0,1.93,-0.04,0.02,-10.15,0.0,0.0,0.0,0.0,0.0,137.0,1.93,-3986.0,74.0
40.53662180900574,2.0,1.94,-0.44,-0.08,-9.66,0.0,0.0,0.0,0.0,0.0,137.0,1.94,-3993.0,74.0
40.63588190078735,2.0,1.93,-0.21,0.01,-9.94,0.0,0.0,0.0,0.0,0.0,137.0,1.93,-3988.0000000000005,74.0
40.73637104034424,2.0,1.93,-0.05,-0.23,-9.93,0.0,0.0,0.0,0.0,-1.0,137.0,1.93,-3979.9999999999995,74.0
40.83621382713318,2.0,1.94,-0.31,-0.18,-9.89,0.0,0.0,0.0,0.0,-1.0,138.0,1.94,-3983.0,74.0
40.935853481292725,2.0,1.93,-0.22,-0.22,-10.2,0.0,0.0,0.0,0.0,-1.0,138.0,1.93,-3981.0,74.0
41.036518573760986,2.0,1.95,-0.18,-0.09,-10.12,0.0,0.0,0.0,0.0,-1.0,138.0,1.95,-3988.0000000000005,74.0
41.13627600669861,2.0,1.95,-0.11,-0.08,-10.13,0.0,0.0,0.0,0.0,-1.0,138.0,1.95,-3979.9999999999995,74.0
41.236300468444824,2.0,1.95,-0.09,-0.2,-10.18,0.0,0.0,0.0,0.0,-1.0,138.0,1.95,-3979.9999999999995,74.0
41.33582615852356,2.0,1.95,-0.1,-0.09,-10.14,0.0,0.0,0.0,0.0,-1.0,137.0,1.95,-3978.0,74.0
41.43652415275574,2.0,1.96,-0.04,-0.21,-9.99,0.0,0.0,0.0,0.0,-1.0,137.0,1.96,-3975.0,74.0
41.542460441589355,2.0,1.96,-0.36,-0.13,-9.73,0.0,0.0,0.0,0.0,0.0,137.0,1.96,-3979.0,74.0
41.63599944114685,2.0,1.97,-0.19,-0.14,-9.94,0.0,0.0,0.0,0.0,0.0,137.0,1.97,-3971.0,74.0
41.63611030578613,2.0,1.97,-0.19,-0.14,-9.94,0.0,0.0,0.0,0.0,0.0,137.0,1.97,-3971.0,74.0
41.736613512039185,2.0,1.97,0.01,0.0,-10.3,0.0,0.0,0.0,0.0,0.0,137.0,1.97,-3976.0,74.0
41.83643102645874,2.0,1.96,-0.33,-0.1,-9.78,0.0,0.0,0.0,0.0,0.0,137.0,1.96,-3981.0,74.0
41.93644380569458,2.0,1.97,-0.18,0.09,-9.89,0.0,0.0,0.0,0.0,0.0,137.0,1.97,-3978.0,74.0
42.03645062446594,2.0,1.97,-0.18,0.09,-9.89,0.0,0.0,0.0,0.0,0.0,137.0,1.97,-3978.0,74.0
42.13653111457825,2.0,1.96,-0.32,0.06,-10.08,0.0,0.0,0.0,0.0,-1.0,137.0,1.96,-3971.0,74.0
42.23620057106018,2.0,1.97,-0.32,-0.11,-9.98,0.0,0.0,0.0,0.0,0.0,137.0,1.97,-3975.0,74.0
42.33686852455139,2.0,1.99,-0.19,-0.08,-10.11,0.0,0.0,0.0,0.0,-1.0,138.0,1.99,-3972.9999999999995,74.0
42.436588764190674,2.0,1.98,-0.13,-0.06,-9.79,0.0,0.0,0.0,0.0,-1.0,138.0,1.98,-3978.0,74.0
42.53650403022766,2.0,1.98,-0.22,-0.02,-10.01,0.0,0.0,0.0,0.0,0.0,138.0,1.98,-3976.0,74.0
42.63633441925049,2.0,1.98,-0.25,0.05,-9.93,0.0,0.0,0.0,0.0,-1.0,138.0,1.98,-3974.0,74.0
42.73629331588745,2.0,1.98,-0.22,-0.25,-10.09,0.0,0.0,0.0,0.0,-1.0,138.0,1.98,-3970.0000000000005,74.0
42.836583375930786,2.0,1.98,-0.27,-0.1,-9.9,0.0,0.0,0.0,0.0,-1.0,138.0,1.98,-3972.0,74.0
42.93620538711548,2.0,1.97,0.15,-0.21,-10.23,0.0,0.0,0.0,0.0,-1.0,137.0,1.97,-3965.9999999999995,74.0
43.036402463912964,2.0,1.98,0.0,-0.24,-10.15,0.0,0.0,0.0,0.0,0.0,137.0,1.98,-3967.0,74.0
43.1368727684021,2.0,1.97,-0.23,0.0,-9.85,0.0,0.0,0.0,1.0,0.0,138.0,1.97,-3961.9999999999995,74.0
43.236552476882935,2.0,1.99,-0.06,-0.12,-9.91,0.0,0.0,0.0,1.0,0.0,138.0,1.99,-3969.0,74.0
43.3366174697876,2.0,1.98,-0.12,-0.11,-9.92,0.0,0.0,0.0,1.0,0.0,138.0,1.98,-3969.0,74.0
43.43667435646057,2.0,1.98,-0.17,-0.23,-10.16,0.0,0.0,0.0,1.0,0.0,137.0,1.98,-3963.0000000000005,74.0
43.53638792037964,2.0,1.97,-0.13,-0.1,-9.86,0.0,0.0,0.0,1.0,0.0,138.0,1.97,-3972.0,74.0
